"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 03 02:02:19 GMT 2024","Wed Apr 03 02:02:20 GMT 2024","1457","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch All Characters",""
"passed","Wed Apr 03 02:02:34 GMT 2024","Wed Apr 03 02:02:38 GMT 2024","3917","firefox","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 02:02:21 GMT 2024","Wed Apr 03 02:02:22 GMT 2024","1233","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 02:03:24 GMT 2024","Wed Apr 03 02:03:30 GMT 2024","5811","webkit","UI/createAccount.spec.js","Create Account Tests","","","Create  with a used username",""
"passed","Wed Apr 03 02:01:38 GMT 2024","Wed Apr 03 02:01:38 GMT 2024","311","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 02:03:39 GMT 2024","Wed Apr 03 02:03:43 GMT 2024","4057","webkit","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 02:02:51 GMT 2024","Wed Apr 03 02:02:53 GMT 2024","1821","firefox","UI/navbar.spec.js","Navbar tests","","","Go to the T-Shirts Gallery",""
"passed","Wed Apr 03 02:03:11 GMT 2024","Wed Apr 03 02:03:18 GMT 2024","7124","webkit","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 02:02:03 GMT 2024","Wed Apr 03 02:02:05 GMT 2024","2329","chromium","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 02:03:03 GMT 2024","Wed Apr 03 02:03:04 GMT 2024","1066","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 02:03:34 GMT 2024","Wed Apr 03 02:03:39 GMT 2024","4567","webkit","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 02:02:14 GMT 2024","Wed Apr 03 02:02:15 GMT 2024","1783","chromium","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 02:02:22 GMT 2024","Wed Apr 03 02:02:23 GMT 2024","1061","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 02:01:51 GMT 2024","Wed Apr 03 02:01:55 GMT 2024","3666","chromium","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 02:01:39 GMT 2024","Wed Apr 03 02:01:40 GMT 2024","1316","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 02:02:26 GMT 2024","Wed Apr 03 02:02:28 GMT 2024","2571","firefox","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch Spider-Man Comics",""
"passed","Wed Apr 03 02:03:43 GMT 2024","Wed Apr 03 02:03:48 GMT 2024","5085","webkit","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 02:02:28 GMT 2024","Wed Apr 03 02:02:29 GMT 2024","674","firefox","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 02:02:25 GMT 2024","Wed Apr 03 02:02:26 GMT 2024","946","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 02:03:01 GMT 2024","Wed Apr 03 02:03:01 GMT 2024","276","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 02:03:04 GMT 2024","Wed Apr 03 02:03:05 GMT 2024","1154","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 02:02:48 GMT 2024","Wed Apr 03 02:02:51 GMT 2024","2997","firefox","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 02:02:00 GMT 2024","Wed Apr 03 02:02:03 GMT 2024","3401","chromium","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 02:02:41 GMT 2024","Wed Apr 03 02:02:44 GMT 2024","2406","firefox","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 02:02:20 GMT 2024","Wed Apr 03 02:02:20 GMT 2024","271","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 02:03:52 GMT 2024","Wed Apr 03 02:03:56 GMT 2024","4080","webkit","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 02:03:01 GMT 2024","Wed Apr 03 02:03:01 GMT 2024","260","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch less than 1 character",""
"passed","Wed Apr 03 02:01:42 GMT 2024","Wed Apr 03 02:01:43 GMT 2024","1026","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 02:02:12 GMT 2024","Wed Apr 03 02:02:14 GMT 2024","2081","chromium","UI/navbar.spec.js","Navbar tests","","","Go to the T-Shirts Gallery",""
