"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 03 22:42:14 GMT 2024","Wed Apr 03 22:42:25 GMT 2024","11301","webkit","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 22:42:10 GMT 2024","Wed Apr 03 22:42:10 GMT 2024","941","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 22:43:01 GMT 2024","Wed Apr 03 22:43:06 GMT 2024","4628","webkit","UI/navbar.spec.js","Navbar tests","","","Go to the T-Shirts Gallery",""
"passed","Wed Apr 03 22:40:27 GMT 2024","Wed Apr 03 22:40:28 GMT 2024","1096","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 22:41:27 GMT 2024","Wed Apr 03 22:41:27 GMT 2024","584","firefox","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 22:40:34 GMT 2024","Wed Apr 03 22:40:34 GMT 2024","620","chromium","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 22:41:40 GMT 2024","Wed Apr 03 22:41:43 GMT 2024","3024","firefox","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 22:40:30 GMT 2024","Wed Apr 03 22:40:31 GMT 2024","1043","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 22:41:47 GMT 2024","Wed Apr 03 22:41:49 GMT 2024","2801","firefox","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 22:40:53 GMT 2024","Wed Apr 03 22:40:57 GMT 2024","4480","chromium","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 22:40:23 GMT 2024","Wed Apr 03 22:40:25 GMT 2024","1594","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch All Characters",""
"passed","Wed Apr 03 22:42:26 GMT 2024","Wed Apr 03 22:42:33 GMT 2024","7082","webkit","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 22:41:32 GMT 2024","Wed Apr 03 22:41:36 GMT 2024","4299","firefox","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 22:41:23 GMT 2024","Wed Apr 03 22:41:23 GMT 2024","945","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 22:41:16 GMT 2024","Wed Apr 03 22:41:17 GMT 2024","1425","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch All Characters",""
"passed","Wed Apr 03 22:42:39 GMT 2024","Wed Apr 03 22:42:45 GMT 2024","5514","webkit","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 22:42:33 GMT 2024","Wed Apr 03 22:42:39 GMT 2024","6796","webkit","UI/createAccount.spec.js","Create Account Tests","","","Create  with a used username",""
"passed","Wed Apr 03 22:40:57 GMT 2024","Wed Apr 03 22:41:01 GMT 2024","3649","chromium","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 22:41:19 GMT 2024","Wed Apr 03 22:41:20 GMT 2024","1098","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 22:41:27 GMT 2024","Wed Apr 03 22:41:32 GMT 2024","4787","firefox","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 22:42:05 GMT 2024","Wed Apr 03 22:42:05 GMT 2024","264","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch less than 1 character",""
"passed","Wed Apr 03 22:41:18 GMT 2024","Wed Apr 03 22:41:18 GMT 2024","264","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch less than 1 character",""
"passed","Wed Apr 03 22:40:28 GMT 2024","Wed Apr 03 22:40:29 GMT 2024","1240","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 22:41:43 GMT 2024","Wed Apr 03 22:41:47 GMT 2024","3078","firefox","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 22:41:01 GMT 2024","Wed Apr 03 22:41:05 GMT 2024","3950","chromium","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 22:42:45 GMT 2024","Wed Apr 03 22:42:50 GMT 2024","5304","webkit","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 22:40:35 GMT 2024","Wed Apr 03 22:40:39 GMT 2024","4450","chromium","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 22:42:03 GMT 2024","Wed Apr 03 22:42:04 GMT 2024","1423","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch All Characters",""
"passed","Wed Apr 03 22:42:05 GMT 2024","Wed Apr 03 22:42:06 GMT 2024","1309","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 22:40:31 GMT 2024","Wed Apr 03 22:40:34 GMT 2024","2487","chromium","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch Spider-Man Comics",""
"passed","Wed Apr 03 22:41:18 GMT 2024","Wed Apr 03 22:41:19 GMT 2024","1334","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 22:42:50 GMT 2024","Wed Apr 03 22:42:55 GMT 2024","4906","webkit","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 22:43:06 GMT 2024","Wed Apr 03 22:43:10 GMT 2024","4542","webkit","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 22:42:04 GMT 2024","Wed Apr 03 22:42:05 GMT 2024","264","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 22:41:58 GMT 2024","Wed Apr 03 22:42:02 GMT 2024","4163","firefox","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 22:42:55 GMT 2024","Wed Apr 03 22:43:01 GMT 2024","6138","webkit","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 22:43:10 GMT 2024","Wed Apr 03 22:43:17 GMT 2024","6181","webkit","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 22:41:26 GMT 2024","Wed Apr 03 22:41:27 GMT 2024","689","firefox","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 22:42:06 GMT 2024","Wed Apr 03 22:42:08 GMT 2024","1207","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 22:40:50 GMT 2024","Wed Apr 03 22:40:53 GMT 2024","3234","chromium","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 22:41:22 GMT 2024","Wed Apr 03 22:41:23 GMT 2024","960","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 22:40:29 GMT 2024","Wed Apr 03 22:40:30 GMT 2024","1032","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 22:41:17 GMT 2024","Wed Apr 03 22:41:18 GMT 2024","254","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 22:41:23 GMT 2024","Wed Apr 03 22:41:26 GMT 2024","2599","firefox","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch Spider-Man Comics",""
