"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 03 21:39:45 GMT 2024","Wed Apr 03 21:39:48 GMT 2024","2860","webkit","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 21:38:56 GMT 2024","Wed Apr 03 21:38:59 GMT 2024","3913","firefox","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 21:39:21 GMT 2024","Wed Apr 03 21:39:22 GMT 2024","312","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch less than 1 character",""
"passed","Wed Apr 03 21:38:12 GMT 2024","Wed Apr 03 21:38:13 GMT 2024","705","chromium","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 21:39:21 GMT 2024","Wed Apr 03 21:39:21 GMT 2024","316","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 21:39:28 GMT 2024","Wed Apr 03 21:39:31 GMT 2024","2686","webkit","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch Spider-Man Comics",""
"passed","Wed Apr 03 21:38:40 GMT 2024","Wed Apr 03 21:38:41 GMT 2024","318","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 21:39:27 GMT 2024","Wed Apr 03 21:39:28 GMT 2024","1088","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 21:38:06 GMT 2024","Wed Apr 03 21:38:07 GMT 2024","1158","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 21:39:26 GMT 2024","Wed Apr 03 21:39:27 GMT 2024","1111","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 21:38:01 GMT 2024","Wed Apr 03 21:38:02 GMT 2024","401","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 21:38:00 GMT 2024","Wed Apr 03 21:38:01 GMT 2024","1712","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch All Characters",""
"passed","Wed Apr 03 21:38:41 GMT 2024","Wed Apr 03 21:38:43 GMT 2024","1536","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 21:38:08 GMT 2024","Wed Apr 03 21:38:12 GMT 2024","3077","chromium","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch Spider-Man Comics",""
"passed","Wed Apr 03 21:39:32 GMT 2024","Wed Apr 03 21:39:36 GMT 2024","4263","webkit","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 21:38:20 GMT 2024","Wed Apr 03 21:38:23 GMT 2024","3079","chromium","UI/createAccount.spec.js","Create Account Tests","","","Create  with a used username",""
"passed","Wed Apr 03 21:39:24 GMT 2024","Wed Apr 03 21:39:26 GMT 2024","1409","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 21:38:30 GMT 2024","Wed Apr 03 21:38:33 GMT 2024","2849","chromium","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 21:38:52 GMT 2024","Wed Apr 03 21:38:56 GMT 2024","3818","firefox","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 21:38:27 GMT 2024","Wed Apr 03 21:38:30 GMT 2024","2528","chromium","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 21:39:31 GMT 2024","Wed Apr 03 21:39:32 GMT 2024","770","webkit","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 21:39:41 GMT 2024","Wed Apr 03 21:39:45 GMT 2024","4024","webkit","UI/createAccount.spec.js","Create Account Tests","","","Create  with a used username",""
"passed","Wed Apr 03 21:40:02 GMT 2024","Wed Apr 03 21:40:05 GMT 2024","3669","webkit","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 21:39:36 GMT 2024","Wed Apr 03 21:39:41 GMT 2024","4378","webkit","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 21:38:05 GMT 2024","Wed Apr 03 21:38:06 GMT 2024","1231","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 21:39:16 GMT 2024","Wed Apr 03 21:39:19 GMT 2024","2607","firefox","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 21:39:14 GMT 2024","Wed Apr 03 21:39:16 GMT 2024","1959","firefox","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 21:39:19 GMT 2024","Wed Apr 03 21:39:21 GMT 2024","1610","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch All Characters",""
"passed","Wed Apr 03 21:39:31 GMT 2024","Wed Apr 03 21:39:31 GMT 2024","714","webkit","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 21:39:03 GMT 2024","Wed Apr 03 21:39:05 GMT 2024","2361","firefox","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 21:40:05 GMT 2024","Wed Apr 03 21:40:09 GMT 2024","3732","webkit","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 21:39:07 GMT 2024","Wed Apr 03 21:39:10 GMT 2024","2198","firefox","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 21:38:45 GMT 2024","Wed Apr 03 21:38:46 GMT 2024","1109","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 21:38:02 GMT 2024","Wed Apr 03 21:38:02 GMT 2024","333","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch less than 1 character",""
