"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 03 22:47:33 GMT 2024","Wed Apr 03 22:47:37 GMT 2024","3765","chromium","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 22:47:43 GMT 2024","Wed Apr 03 22:47:44 GMT 2024","1036","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 22:48:27 GMT 2024","Wed Apr 03 22:48:29 GMT 2024","1519","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch All Characters",""
"passed","Wed Apr 03 22:48:08 GMT 2024","Wed Apr 03 22:48:11 GMT 2024","2921","firefox","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 22:46:52 GMT 2024","Wed Apr 03 22:46:54 GMT 2024","2594","chromium","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch Spider-Man Comics",""
"passed","Wed Apr 03 22:47:42 GMT 2024","Wed Apr 03 22:47:43 GMT 2024","1259","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 22:47:55 GMT 2024","Wed Apr 03 22:48:00 GMT 2024","5205","firefox","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 22:47:45 GMT 2024","Wed Apr 03 22:47:48 GMT 2024","2562","firefox","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch Spider-Man Comics",""
"passed","Wed Apr 03 22:48:29 GMT 2024","Wed Apr 03 22:48:29 GMT 2024","260","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 22:47:49 GMT 2024","Wed Apr 03 22:47:55 GMT 2024","5528","firefox","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 22:48:05 GMT 2024","Wed Apr 03 22:48:08 GMT 2024","2904","firefox","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 22:49:22 GMT 2024","Wed Apr 03 22:49:28 GMT 2024","6435","webkit","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 22:47:41 GMT 2024","Wed Apr 03 22:47:42 GMT 2024","1305","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 22:48:33 GMT 2024","Wed Apr 03 22:48:34 GMT 2024","970","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 22:47:39 GMT 2024","Wed Apr 03 22:47:39 GMT 2024","256","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 22:48:32 GMT 2024","Wed Apr 03 22:48:33 GMT 2024","1188","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 22:46:54 GMT 2024","Wed Apr 03 22:46:55 GMT 2024","688","chromium","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 22:47:39 GMT 2024","Wed Apr 03 22:47:41 GMT 2024","1401","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 22:47:05 GMT 2024","Wed Apr 03 22:47:11 GMT 2024","5563","chromium","UI/createAccount.spec.js","Create Account Tests","","","Create  with a used username",""
"passed","Wed Apr 03 22:47:21 GMT 2024","Wed Apr 03 22:47:27 GMT 2024","6083","chromium","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 22:46:50 GMT 2024","Wed Apr 03 22:46:51 GMT 2024","970","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 22:47:49 GMT 2024","Wed Apr 03 22:47:49 GMT 2024","714","firefox","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 22:48:34 GMT 2024","Wed Apr 03 22:48:35 GMT 2024","953","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 22:49:17 GMT 2024","Wed Apr 03 22:49:22 GMT 2024","4934","webkit","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 22:49:33 GMT 2024","Wed Apr 03 22:49:38 GMT 2024","4919","webkit","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 22:48:31 GMT 2024","Wed Apr 03 22:48:32 GMT 2024","1256","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 22:49:11 GMT 2024","Wed Apr 03 22:49:17 GMT 2024","5317","webkit","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 22:49:38 GMT 2024","Wed Apr 03 22:49:44 GMT 2024","6279","webkit","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 22:47:00 GMT 2024","Wed Apr 03 22:47:05 GMT 2024","4981","chromium","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 22:46:56 GMT 2024","Wed Apr 03 22:47:00 GMT 2024","4340","chromium","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 22:46:46 GMT 2024","Wed Apr 03 22:46:47 GMT 2024","1315","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 22:48:29 GMT 2024","Wed Apr 03 22:48:31 GMT 2024","1357","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 22:48:35 GMT 2024","Wed Apr 03 22:48:38 GMT 2024","2528","webkit","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch Spider-Man Comics",""
"passed","Wed Apr 03 22:47:39 GMT 2024","Wed Apr 03 22:47:39 GMT 2024","272","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch less than 1 character",""
"passed","Wed Apr 03 22:48:38 GMT 2024","Wed Apr 03 22:48:39 GMT 2024","602","webkit","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 22:48:39 GMT 2024","Wed Apr 03 22:48:52 GMT 2024","12856","webkit","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 22:47:29 GMT 2024","Wed Apr 03 22:47:33 GMT 2024","3401","chromium","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 22:47:14 GMT 2024","Wed Apr 03 22:47:18 GMT 2024","3931","chromium","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 22:48:11 GMT 2024","Wed Apr 03 22:48:13 GMT 2024","2817","firefox","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 22:46:51 GMT 2024","Wed Apr 03 22:46:52 GMT 2024","995","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 22:46:47 GMT 2024","Wed Apr 03 22:46:49 GMT 2024","1220","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 22:46:55 GMT 2024","Wed Apr 03 22:46:56 GMT 2024","587","chromium","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 22:46:49 GMT 2024","Wed Apr 03 22:46:50 GMT 2024","1186","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 22:47:44 GMT 2024","Wed Apr 03 22:47:45 GMT 2024","995","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 22:48:22 GMT 2024","Wed Apr 03 22:48:26 GMT 2024","4009","firefox","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 22:47:48 GMT 2024","Wed Apr 03 22:47:49 GMT 2024","702","firefox","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch more than 100 Spider-Man Comics",""
