"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 03 22:31:17 GMT 2024","Wed Apr 03 22:31:19 GMT 2024","1624","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch All Characters",""
"passed","Wed Apr 03 22:30:35 GMT 2024","Wed Apr 03 22:30:36 GMT 2024","801","chromium","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 22:30:28 GMT 2024","Wed Apr 03 22:30:29 GMT 2024","1215","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 22:31:26 GMT 2024","Wed Apr 03 22:31:28 GMT 2024","2609","firefox","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch Spider-Man Comics",""
"passed","Wed Apr 03 22:32:33 GMT 2024","Wed Apr 03 22:32:41 GMT 2024","7523","webkit","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 22:30:25 GMT 2024","Wed Apr 03 22:30:25 GMT 2024","428","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch less than 1 character",""
"passed","Wed Apr 03 22:32:41 GMT 2024","Wed Apr 03 22:32:48 GMT 2024","7508","webkit","UI/createAccount.spec.js","Create Account Tests","","","Create  with a used username",""
"passed","Wed Apr 03 22:30:29 GMT 2024","Wed Apr 03 22:30:31 GMT 2024","1201","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 22:32:07 GMT 2024","Wed Apr 03 22:32:09 GMT 2024","1512","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch All Characters",""
"passed","Wed Apr 03 22:31:13 GMT 2024","Wed Apr 03 22:31:17 GMT 2024","3362","chromium","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 22:32:19 GMT 2024","Wed Apr 03 22:32:19 GMT 2024","802","webkit","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 22:31:35 GMT 2024","Wed Apr 03 22:31:40 GMT 2024","5065","firefox","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 22:30:34 GMT 2024","Wed Apr 03 22:30:35 GMT 2024","898","chromium","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 22:31:57 GMT 2024","Wed Apr 03 22:31:59 GMT 2024","2324","firefox","UI/navbar.spec.js","Navbar tests","","","Go to the T-Shirts Gallery",""
"passed","Wed Apr 03 22:33:16 GMT 2024","Wed Apr 03 22:33:21 GMT 2024","5280","webkit","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 22:31:22 GMT 2024","Wed Apr 03 22:31:23 GMT 2024","1202","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 22:31:25 GMT 2024","Wed Apr 03 22:31:26 GMT 2024","1153","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 22:30:32 GMT 2024","Wed Apr 03 22:30:34 GMT 2024","2739","chromium","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch Spider-Man Comics",""
"passed","Wed Apr 03 22:32:02 GMT 2024","Wed Apr 03 22:32:06 GMT 2024","4051","firefox","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 22:31:02 GMT 2024","Wed Apr 03 22:31:07 GMT 2024","5433","chromium","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 22:32:48 GMT 2024","Wed Apr 03 22:32:54 GMT 2024","5578","webkit","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 22:32:18 GMT 2024","Wed Apr 03 22:32:19 GMT 2024","729","webkit","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 22:32:09 GMT 2024","Wed Apr 03 22:32:09 GMT 2024","314","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 22:31:19 GMT 2024","Wed Apr 03 22:31:20 GMT 2024","385","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch less than 1 character",""
"passed","Wed Apr 03 22:31:23 GMT 2024","Wed Apr 03 22:31:25 GMT 2024","1091","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 22:31:59 GMT 2024","Wed Apr 03 22:32:02 GMT 2024","2837","firefox","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 22:31:50 GMT 2024","Wed Apr 03 22:31:53 GMT 2024","2868","firefox","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 22:31:30 GMT 2024","Wed Apr 03 22:31:35 GMT 2024","4789","firefox","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 22:32:09 GMT 2024","Wed Apr 03 22:32:11 GMT 2024","1440","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 22:32:11 GMT 2024","Wed Apr 03 22:32:12 GMT 2024","1196","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 22:30:23 GMT 2024","Wed Apr 03 22:30:24 GMT 2024","1612","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch All Characters",""
"passed","Wed Apr 03 22:33:04 GMT 2024","Wed Apr 03 22:33:11 GMT 2024","6374","webkit","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 22:30:36 GMT 2024","Wed Apr 03 22:30:42 GMT 2024","5593","chromium","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 22:31:28 GMT 2024","Wed Apr 03 22:31:29 GMT 2024","787","firefox","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 22:30:27 GMT 2024","Wed Apr 03 22:30:28 GMT 2024","1353","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch less than 1 X-Man character of a specified comic",""
