"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 03 00:23:41 GMT 2024","Wed Apr 03 00:23:43 GMT 2024","2420","chromium","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 00:25:04 GMT 2024","Wed Apr 03 00:25:10 GMT 2024","6483","webkit","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 00:23:28 GMT 2024","Wed Apr 03 00:23:28 GMT 2024","621","chromium","API/getComics.spec.js","Fetch Comics from Marvel API","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 00:23:19 GMT 2024","Wed Apr 03 00:23:20 GMT 2024","1307","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 00:25:26 GMT 2024","Wed Apr 03 00:25:31 GMT 2024","4653","webkit","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 00:24:05 GMT 2024","Wed Apr 03 00:24:06 GMT 2024","1149","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 00:25:40 GMT 2024","Wed Apr 03 00:25:44 GMT 2024","3806","webkit","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 00:24:32 GMT 2024","Wed Apr 03 00:24:35 GMT 2024","3595","firefox","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 00:24:54 GMT 2024","Wed Apr 03 00:25:04 GMT 2024","10107","webkit","UI/cart.spec.js","Cart","","","Remove product from cart",""
"passed","Wed Apr 03 00:24:48 GMT 2024","Wed Apr 03 00:24:49 GMT 2024","1016","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 00:24:02 GMT 2024","Wed Apr 03 00:24:03 GMT 2024","257","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 00:23:19 GMT 2024","Wed Apr 03 00:23:19 GMT 2024","314","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API","","","Fetch less than 1 character",""
"passed","Wed Apr 03 00:24:01 GMT 2024","Wed Apr 03 00:24:02 GMT 2024","1456","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API","","","Fetch All Characters",""
"passed","Wed Apr 03 00:24:03 GMT 2024","Wed Apr 03 00:24:03 GMT 2024","261","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API","","","Fetch less than 1 character",""
"passed","Wed Apr 03 00:23:50 GMT 2024","Wed Apr 03 00:23:53 GMT 2024","3007","chromium","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 00:23:20 GMT 2024","Wed Apr 03 00:23:21 GMT 2024","1072","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 00:24:08 GMT 2024","Wed Apr 03 00:24:11 GMT 2024","2505","firefox","API/getComics.spec.js","Fetch Comics from Marvel API","","","Fetch Spider-Man Comics",""
"passed","Wed Apr 03 00:23:18 GMT 2024","Wed Apr 03 00:23:19 GMT 2024","306","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 00:23:25 GMT 2024","Wed Apr 03 00:23:27 GMT 2024","2485","chromium","API/getComics.spec.js","Fetch Comics from Marvel API","","","Fetch Spider-Man Comics",""
"passed","Wed Apr 03 00:24:27 GMT 2024","Wed Apr 03 00:24:29 GMT 2024","2441","firefox","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 00:23:55 GMT 2024","Wed Apr 03 00:23:57 GMT 2024","1800","chromium","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 00:24:46 GMT 2024","Wed Apr 03 00:24:47 GMT 2024","1078","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 00:25:44 GMT 2024","Wed Apr 03 00:25:48 GMT 2024","3852","webkit","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 00:23:27 GMT 2024","Wed Apr 03 00:23:28 GMT 2024","643","chromium","API/getComics.spec.js","Fetch Comics from Marvel API","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 00:23:21 GMT 2024","Wed Apr 03 00:23:23 GMT 2024","1091","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 00:24:53 GMT 2024","Wed Apr 03 00:24:54 GMT 2024","572","webkit","API/getComics.spec.js","Fetch Comics from Marvel API","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 00:24:04 GMT 2024","Wed Apr 03 00:24:05 GMT 2024","1096","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 00:25:31 GMT 2024","Wed Apr 03 00:25:36 GMT 2024","5509","webkit","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 00:23:37 GMT 2024","Wed Apr 03 00:23:41 GMT 2024","3644","chromium","UI/createAccount.spec.js","Create Account Tests","","","Create  with a used username",""
"passed","Wed Apr 03 00:23:17 GMT 2024","Wed Apr 03 00:23:18 GMT 2024","1473","chromium","API/getCharacters.spec.js","Fetch characters from Marvel API","","","Fetch All Characters",""
"passed","Wed Apr 03 00:24:45 GMT 2024","Wed Apr 03 00:24:46 GMT 2024","1309","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 00:24:12 GMT 2024","Wed Apr 03 00:24:12 GMT 2024","560","firefox","API/getComics.spec.js","Fetch Comics from Marvel API","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 00:24:25 GMT 2024","Wed Apr 03 00:24:27 GMT 2024","2316","firefox","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 00:23:43 GMT 2024","Wed Apr 03 00:23:46 GMT 2024","2378","chromium","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 00:24:35 GMT 2024","Wed Apr 03 00:24:37 GMT 2024","1784","firefox","UI/navbar.spec.js","Navbar tests","","","Go to the T-Shirts Gallery",""
"passed","Wed Apr 03 00:24:53 GMT 2024","Wed Apr 03 00:24:53 GMT 2024","610","webkit","API/getComics.spec.js","Fetch Comics from Marvel API","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 00:24:29 GMT 2024","Wed Apr 03 00:24:32 GMT 2024","2347","firefox","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 00:24:12 GMT 2024","Wed Apr 03 00:24:16 GMT 2024","4169","firefox","UI/cart.spec.js","Cart","","","Remove product from cart",""
"passed","Wed Apr 03 00:24:11 GMT 2024","Wed Apr 03 00:24:12 GMT 2024","577","firefox","API/getComics.spec.js","Fetch Comics from Marvel API","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 00:25:10 GMT 2024","Wed Apr 03 00:25:17 GMT 2024","6612","webkit","UI/createAccount.spec.js","Create Account Tests","","","Create  with a used username",""
"passed","Wed Apr 03 00:23:57 GMT 2024","Wed Apr 03 00:24:01 GMT 2024","3679","chromium","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 00:23:53 GMT 2024","Wed Apr 03 00:23:55 GMT 2024","1801","chromium","UI/navbar.spec.js","Navbar tests","","","Go to the T-Shirts Gallery",""
"passed","Wed Apr 03 00:25:36 GMT 2024","Wed Apr 03 00:25:40 GMT 2024","3932","webkit","UI/navbar.spec.js","Navbar tests","","","Go to the T-Shirts Gallery",""
"passed","Wed Apr 03 00:24:37 GMT 2024","Wed Apr 03 00:24:39 GMT 2024","1942","firefox","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
