"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Apr 03 22:13:02 GMT 2024","Wed Apr 03 22:13:06 GMT 2024","4662","firefox","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 22:12:32 GMT 2024","Wed Apr 03 22:12:37 GMT 2024","5200","chromium","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 22:12:29 GMT 2024","Wed Apr 03 22:12:32 GMT 2024","3132","chromium","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 22:12:51 GMT 2024","Wed Apr 03 22:12:52 GMT 2024","1502","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 22:13:39 GMT 2024","Wed Apr 03 22:13:39 GMT 2024","315","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch less than 1 character",""
"passed","Wed Apr 03 22:13:50 GMT 2024","Wed Apr 03 22:13:59 GMT 2024","9353","webkit","UI/cart.spec.js","Cart Tests","","","Remove product from cart",""
"passed","Wed Apr 03 22:13:21 GMT 2024","Wed Apr 03 22:13:24 GMT 2024","2869","firefox","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 22:13:11 GMT 2024","Wed Apr 03 22:13:15 GMT 2024","4092","firefox","UI/createAccount.spec.js","Create Account Tests","","","Create  with a used username",""
"passed","Wed Apr 03 22:12:37 GMT 2024","Wed Apr 03 22:12:40 GMT 2024","2465","chromium","UI/navbar.spec.js","Navbar tests","","","Go to the T-Shirts Gallery",""
"passed","Wed Apr 03 22:14:46 GMT 2024","Wed Apr 03 22:14:52 GMT 2024","6350","webkit","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 22:13:24 GMT 2024","Wed Apr 03 22:13:28 GMT 2024","3630","firefox","UI/login.spec.js","Login Tests","","","Log out",""
"passed","Wed Apr 03 22:13:15 GMT 2024","Wed Apr 03 22:13:18 GMT 2024","3110","firefox","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 22:13:01 GMT 2024","Wed Apr 03 22:13:02 GMT 2024","874","firefox","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 22:12:50 GMT 2024","Wed Apr 03 22:12:51 GMT 2024","998","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch less than 1 character",""
"passed","Wed Apr 03 22:12:43 GMT 2024","Wed Apr 03 22:12:47 GMT 2024","3332","chromium","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Add a TShirt to the cart",""
"passed","Wed Apr 03 22:13:42 GMT 2024","Wed Apr 03 22:13:44 GMT 2024","1371","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without ComicID",""
"passed","Wed Apr 03 22:12:01 GMT 2024","Wed Apr 03 22:12:03 GMT 2024","1204","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 22:13:45 GMT 2024","Wed Apr 03 22:13:46 GMT 2024","1133","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 22:12:12 GMT 2024","Wed Apr 03 22:12:16 GMT 2024","4502","chromium","UI/createAccount.spec.js","Create Account Tests","","","Create account",""
"passed","Wed Apr 03 22:12:49 GMT 2024","Wed Apr 03 22:12:50 GMT 2024","1278","firefox","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 22:12:07 GMT 2024","Wed Apr 03 22:12:08 GMT 2024","719","chromium","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch less than 1 Spider-Man Comic",""
"passed","Wed Apr 03 22:12:25 GMT 2024","Wed Apr 03 22:12:29 GMT 2024","3731","chromium","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 22:12:00 GMT 2024","Wed Apr 03 22:12:01 GMT 2024","1211","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 22:12:22 GMT 2024","Wed Apr 03 22:12:25 GMT 2024","3117","chromium","UI/login.spec.js","Login Tests","","","Login with valid credentials",""
"passed","Wed Apr 03 22:13:18 GMT 2024","Wed Apr 03 22:13:21 GMT 2024","3227","firefox","UI/login.spec.js","Login Tests","","","Login with invalid credentials",""
"passed","Wed Apr 03 22:12:56 GMT 2024","Wed Apr 03 22:12:57 GMT 2024","1128","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic with invalid credentials",""
"passed","Wed Apr 03 22:13:48 GMT 2024","Wed Apr 03 22:13:49 GMT 2024","793","webkit","API/getComics.spec.js","Fetch Comics from Marvel API Tests","","","Fetch more than 100 Spider-Man Comics",""
"passed","Wed Apr 03 22:13:39 GMT 2024","Wed Apr 03 22:13:39 GMT 2024","339","webkit","API/getCharacters.spec.js","Fetch characters from Marvel API Tests","","","Fetch more than 100 characters",""
"passed","Wed Apr 03 22:13:30 GMT 2024","Wed Apr 03 22:13:32 GMT 2024","2609","firefox","UI/tshirtGallery.spec.js","T-Shirt Gallery tests","","","Go to a T-Shirt product detail page",""
"passed","Wed Apr 03 22:14:24 GMT 2024","Wed Apr 03 22:14:30 GMT 2024","5375","webkit","UI/login.spec.js","Login Tests","","","Go to the Forgot Password page",""
"passed","Wed Apr 03 22:11:56 GMT 2024","Wed Apr 03 22:11:57 GMT 2024","1577","chromium","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man characters of a specified comic",""
"passed","Wed Apr 03 22:13:41 GMT 2024","Wed Apr 03 22:13:42 GMT 2024","1274","webkit","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch less than 1 X-Man character of a specified comic",""
"passed","Wed Apr 03 22:14:36 GMT 2024","Wed Apr 03 22:14:41 GMT 2024","4671","webkit","UI/navbar.spec.js","Navbar tests","","","Go to the T-Shirts Gallery",""
"passed","Wed Apr 03 22:12:55 GMT 2024","Wed Apr 03 22:12:56 GMT 2024","1171","firefox","API/getComicCharacters.spec.js","Fetch characters of a specified comic from Marvel API Tests","","","Fetch X-Man character of a specified comic without a parameter",""
"passed","Wed Apr 03 22:13:28 GMT 2024","Wed Apr 03 22:13:30 GMT 2024","2323","firefox","UI/navbar.spec.js","Navbar tests","","","Go to the T-Shirts Gallery",""
